"arc_length","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask"
0.01752,1,1.42458e-05,0,1.62258e-06,41.2456,0.500307,-0.5,0.01752,0,-0.135491,-0.270983,9.29924e-11,1.27983e-10,1.10204e-15,1.49279e-10,1.49276e-10,1.03931e-12,0,0,0,0,0,0.000587635,1.06357,1.06357,0.00037689,0,0,0.01752,,1,1.34431e-05,0,1.62258e-06,20.7199,0.15102,-0.15,0.01752,0,-0.187272,-0.374544,5.24613e-11,4.29048e-11,6.08708e-16,5.72073e-11,5.72042e-11,5.96362e-13,0,0,0,0,0,0.000278543,1.1112,1.1112,0.000307638,0,0,0.01752,,1,1.34059e-05,0,1.62258e-06,17.6823,0.01752,0,0.01752,0,-0.207123,-0.414246,1.08043e-11,7.00433e-12,1.19723e-16,1.01498e-11,1.01496e-11,6.23502e-14,0,0,0,0,0,0.000237116,1.12846,1.12846,-0.00166435,0,0,0.01752,
0.01756,1,1.4246e-05,0,1.62258e-06,41.2452,0.500308,-0.5,0.01756,0,-0.135491,-0.270983,9.30494e-11,1.27987e-10,1.10314e-15,1.49283e-10,1.49279e-10,1.0381e-12,0,0,0,0,0,0.000587638,1.06357,1.06357,0.000370811,0,0,0.01756,,1,1.3441e-05,0,1.62258e-06,20.7123,0.151024,-0.15,0.01756,0,-0.187272,-0.374544,5.22183e-11,4.29089e-11,6.05086e-16,5.7211e-11,5.72079e-11,5.94701e-13,0,0,0,0,0,0.000278396,1.1112,1.1112,0.000302746,0,0,0.01756,,1,1.33959e-05,0,1.62258e-06,17.6328,0.01756,0,0.01756,0,-0.207119,-0.414238,1.05383e-11,7.00856e-12,1.15773e-16,1.0156e-11,1.01558e-11,6.22383e-14,0,0,0,0,0,0.000236262,1.12848,1.12848,-0.00166594,0,0,0.01756,
0.0176,1,1.42462e-05,0,1.62258e-06,41.2448,0.50031,-0.5,0.0176,0,-0.135491,-0.270982,9.31064e-11,1.27992e-10,1.10425e-15,1.49286e-10,1.49283e-10,1.03689e-12,0,0,0,0,0,0.00058764,1.06357,1.06357,0.000364732,0,0,0.0176,,1,1.34389e-05,0,1.62258e-06,20.7046,0.151029,-0.15,0.0176,0,-0.187272,-0.374543,5.19753e-11,4.29131e-11,6.01465e-16,5.72147e-11,5.72117e-11,5.9304e-13,0,0,0,0,0,0.000278249,1.11121,1.11121,0.000297854,0,0,0.0176,,1,1.3386e-05,0,1.62258e-06,17.5833,0.0176,0,0.0176,0,-0.207115,-0.41423,1.02722e-11,7.01279e-12,1.11823e-16,1.01622e-11,1.0162e-11,6.21264e-14,0,0,0,0,0,0.000235408,1.12851,1.12851,-0.00166753,0,0,0.0176,
0.01764,1,1.42464e-05,0,1.62258e-06,41.2443,0.500311,-0.5,0.01764,0,-0.135491,-0.270982,9.31634e-11,1.27996e-10,1.10535e-15,1.4929e-10,1.49286e-10,1.03568e-12,0,0,0,0,0,0.000587643,1.06357,1.06357,0.000358653,0,0,0.01764,,1,1.34368e-05,0,1.62258e-06,20.6969,0.151034,-0.15,0.01764,0,-0.187272,-0.374543,5.17323e-11,4.29172e-11,5.97843e-16,5.72185e-11,5.72154e-11,5.91379e-13,0,0,0,0,0,0.000278102,1.11121,1.11121,0.000292962,0,0,0.01764,,1,1.33761e-05,0,1.62258e-06,17.5337,0.01764,0,0.01764,0,-0.207111,-0.414222,1.00061e-11,7.01702e-12,1.07874e-16,1.01685e-11,1.01683e-11,6.20144e-14,0,0,0,0,0,0.000234554,1.12854,1.12854,-0.00166912,0,0,0.01764,
0.01768,1,1.42466e-05,0,1.62258e-06,41.2439,0.500313,-0.5,0.01768,0,-0.135491,-0.270982,9.32204e-11,1.28001e-10,1.10646e-15,1.49293e-10,1.49289e-10,1.03447e-12,0,0,0,0,0,0.000587645,1.06357,1.06357,0.000352574,0,0,0.01768,,1,1.34347e-05,0,1.62258e-06,20.6893,0.151038,-0.15,0.01768,0,-0.187272,-0.374543,5.14893e-11,4.29213e-11,5.94221e-16,5.72222e-11,5.72192e-11,5.89719e-13,0,0,0,0,0,0.000277955,1.11121,1.11121,0.000288069,0,0,0.01768,,1,1.33662e-05,0,1.62258e-06,17.4842,0.01768,0,0.01768,0,-0.207107,-0.414214,9.74008e-12,7.02125e-12,1.03924e-16,1.01747e-11,1.01745e-11,6.19025e-14,0,0,0,0,0,0.0002337,1.12856,1.12856,-0.00167071,0,0,0.01768,
0.01772,1,1.42467e-05,0,1.62258e-06,41.2437,0.500314,-0.5,0.01772,0,-0.135491,-0.270982,9.32545e-11,1.28003e-10,1.10711e-15,1.49295e-10,1.49291e-10,1.03305e-12,0,0,0,0,0,0.000587647,1.06357,1.06357,0.000346495,0,0,0.01772,,1,1.3434e-05,0,1.62258e-06,20.6865,0.151043,-0.15,0.01772,0,-0.187272,-0.374543,5.14104e-11,4.29236e-11,5.93004e-16,5.7224e-11,5.72209e-11,5.87828e-13,0,0,0,0,0,0.000277902,1.11121,1.11121,0.000283119,0,0,0.01772,,1,1.33617e-05,0,1.62258e-06,17.4661,0.01772,0,0.01772,0,-0.207104,-0.414207,9.64515e-12,7.02376e-12,1.02541e-16,1.01783e-11,1.01781e-11,6.17828e-14,0,0,0,0,0,0.000233379,1.12857,1.12857,-0.00167256,0,0,0.01772,
0.01776,1,1.42468e-05,0,1.62258e-06,41.2434,0.500315,-0.5,0.01776,0,-0.135491,-0.270982,9.32832e-11,1.28006e-10,1.10765e-15,1.49296e-10,1.49293e-10,1.03157e-12,0,0,0,0,0,0.000587648,1.06356,1.06356,0.000340416,0,0,0.01776,,1,1.34336e-05,0,1.62258e-06,20.6848,0.151048,-0.15,0.01776,0,-0.187272,-0.374543,5.13701e-11,4.29254e-11,5.92351e-16,5.72252e-11,5.72223e-11,5.85884e-13,0,0,0,0,0,0.000277871,1.11121,1.11121,0.000278154,0,0,0.01776,,1,1.33586e-05,0,1.62258e-06,17.4554,0.01776,0,0.01776,0,-0.2071,-0.4142,9.59035e-12,7.02586e-12,1.0176e-16,1.01813e-11,1.01811e-11,6.16614e-14,0,0,0,0,0,0.000233182,1.12858,1.12858,-0.00167447,0,0,0.01776,
0.0178,1,1.42469e-05,0,1.62258e-06,41.2432,0.500317,-0.5,0.0178,0,-0.135491,-0.270982,9.3312e-11,1.28008e-10,1.1082e-15,1.49298e-10,1.49294e-10,1.0301e-12,0,0,0,0,0,0.000587649,1.06356,1.06356,0.000334337,0,0,0.0178,,1,1.34331e-05,0,1.62258e-06,20.6831,0.151052,-0.15,0.0178,0,-0.187272,-0.374543,5.13297e-11,4.29272e-11,5.91698e-16,5.72265e-11,5.72236e-11,5.83941e-13,0,0,0,0,0,0.00027784,1.11122,1.11122,0.00027319,0,0,0.0178,,1,1.33555e-05,0,1.62258e-06,17.4446,0.0178,0,0.0178,0,-0.207096,-0.414193,9.53555e-12,7.02796e-12,1.00978e-16,1.01844e-11,1.01842e-11,6.15399e-14,0,0,0,0,0,0.000232985,1.12858,1.12858,-0.00167638,0,0,0.0178,
0.01784,1,1.42471e-05,0,1.62258e-06,41.243,0.500318,-0.5,0.01784,0,-0.135491,-0.270982,9.33407e-11,1.2801e-10,1.10874e-15,1.49299e-10,1.49296e-10,1.02863e-12,0,0,0,0,0,0.000587651,1.06356,1.06356,0.000328258,0,0,0.01784,,1,1.34327e-05,0,1.62258e-06,20.6814,0.151057,-0.15,0.01784,0,-0.187271,-0.374543,5.12894e-11,4.2929e-11,5.91045e-16,5.72278e-11,5.72249e-11,5.81996e-13,0,0,0,0,0,0.000277809,1.11122,1.11122,0.000268225,0,0,0.01784,,1,1.33524e-05,0,1.62258e-06,17.4339,0.01784,0,0.01784,0,-0.207093,-0.414186,9.48075e-12,7.03006e-12,1.00197e-16,1.01874e-11,1.01872e-11,6.14184e-14,0,0,0,0,0,0.000232788,1.12859,1.12858,-0.00167829,0,0,0.01784,
0.01788,1,1.42472e-05,0,1.62258e-06,41.2428,0.50032,-0.5,0.01788,0,-0.135491,-0.270982,9.33695e-11,1.28012e-10,1.10929e-15,1.49301e-10,1.49297e-10,1.02715e-12,0,0,0,0,0,0.000587652,1.06356,1.06356,0.000322179,0,0,0.01788,,1,1.34323e-05,0,1.62258e-06,20.6798,0.151062,-0.15,0.01788,0,-0.187271,-0.374543,5.1249e-11,4.29308e-11,5.90392e-16,5.72291e-11,5.72262e-11,5.80052e-13,0,0,0,0,0,0.000277778,1.11122,1.11122,0.00026326,0,0,0.01788,,1,1.33492e-05,0,1.62258e-06,17.4232,0.01788,0,0.01788,0,-0.207089,-0.414179,9.42595e-12,7.03217e-12,9.94162e-17,1.01904e-11,1.01902e-11,6.12969e-14,0,0,0,0,0,0.000232591,1.12859,1.12859,-0.0016802,0,0,0.01788,
0.01792,1,1.42473e-05,0,1.62258e-06,41.2426,0.500321,-0.5,0.01792,0,-0.135491,-0.270982,9.33982e-11,1.28014e-10,1.10984e-15,1.49303e-10,1.49299e-10,1.02568e-12,0,0,0,0,0,0.000587653,1.06356,1.06356,0.0003161,0,0,0.01792,,1,1.34319e-05,0,1.62258e-06,20.6781,0.151067,-0.15,0.01792,0,-0.187271,-0.374543,5.12087e-11,4.29326e-11,5.89739e-16,5.72304e-11,5.72275e-11,5.78108e-13,0,0,0,0,0,0.000277747,1.11122,1.11122,0.000258296,0,0,0.01792,,1,1.33461e-05,0,1.62258e-06,17.4124,0.01792,0,0.01792,0,-0.207086,-0.414171,9.37115e-12,7.03427e-12,9.8635e-17,1.01934e-11,1.01932e-11,6.11754e-14,0,0,0,0,0,0.000232395,1.12859,1.12859,-0.00168211,0,0,0.01792,
0.01796,1,1.42474e-05,0,1.62258e-06,41.2423,0.500322,-0.5,0.01796,0,-0.135491,-0.270982,9.3427e-11,1.28016e-10,1.11038e-15,1.49304e-10,1.49301e-10,1.02421e-12,0,0,0,0,0,0.000587654,1.06356,1.06356,0.000310022,0,0,0.01796,,1,1.34315e-05,0,1.62258e-06,20.6764,0.151071,-0.15,0.01796,0,-0.187271,-0.374543,5.11683e-11,4.29344e-11,5.89086e-16,5.72317e-11,5.72288e-11,5.76164e-13,0,0,0,0,0,0.000277716,1.11122,1.11122,0.000253331,0,0,0.01796,,1,1.3343e-05,0,1.62258e-06,17.4017,0.01796,0,0.01796,0,-0.207082,-0.414164,9.31635e-12,7.03637e-12,9.78539e-17,1.01964e-11,1.01963e-11,6.10539e-14,0,0,0,0,0,0.000232198,1.1286,1.1286,-0.00168402,0,0,0.01796,
0.018,1,1.42475e-05,0,1.62258e-06,41.2421,0.500324,-0.5,0.018,0,-0.135491,-0.270982,9.34557e-11,1.28018e-10,1.11093e-15,1.49306e-10,1.49302e-10,1.02274e-12,0,0,0,0,0,0.000587655,1.06356,1.06356,0.000303943,0,0,0.018,,1,1.34311e-05,0,1.62258e-06,20.6748,0.151076,-0.15,0.018,0,-0.187271,-0.374543,5.1128e-11,4.29362e-11,5.88434e-16,5.7233e-11,5.72302e-11,5.74221e-13,0,0,0,0,0,0.000277685,1.11122,1.11122,0.000248367,0,0,0.018,,1,1.33398e-05,0,1.62258e-06,17.391,0.018,0,0.018,0,-0.207079,-0.414157,9.26155e-12,7.03847e-12,9.70728e-17,1.01995e-11,1.01993e-11,6.09324e-14,0,0,0,0,0,0.000232001,1.1286,1.1286,-0.00168593,0,0,0.018,
0.01804,1,1.42476e-05,0,1.62258e-06,41.2419,0.500325,-0.5,0.01804,0,-0.135491,-0.270982,9.34845e-11,1.28021e-10,1.11147e-15,1.49307e-10,1.49304e-10,1.02126e-12,0,0,0,0,0,0.000587657,1.06356,1.06356,0.000297864,0,0,0.01804,,1,1.34307e-05,0,1.62258e-06,20.6731,0.151081,-0.15,0.01804,0,-0.187271,-0.374543,5.10876e-11,4.2938e-11,5.87781e-16,5.72343e-11,5.72315e-11,5.72277e-13,0,0,0,0,0,0.000277654,1.11122,1.11122,0.000243402,0,0,0.01804,,1,1.33367e-05,0,1.62258e-06,17.3803,0.01804,0,0.01804,0,-0.207075,-0.41415,9.20675e-12,7.04057e-12,9.62917e-17,1.02025e-11,1.02023e-11,6.08109e-14,0,0,0,0,0,0.000231804,1.12861,1.1286,-0.00168784,0,0,0.01804,
0.01808,1,1.42477e-05,0,1.62258e-06,41.2417,0.500327,-0.5,0.01808,0,-0.135491,-0.270982,9.35133e-11,1.28023e-10,1.11202e-15,1.49309e-10,1.49305e-10,1.01979e-12,0,0,0,0,0,0.000587658,1.06356,1.06356,0.000291785,0,0,0.01808,,1,1.34302e-05,0,1.62258e-06,20.6714,0.151086,-0.15,0.01808,0,-0.187271,-0.374543,5.10473e-11,4.29398e-11,5.87128e-16,5.72356e-11,5.72328e-11,5.70333e-13,0,0,0,0,0,0.000277623,1.11122,1.11122,0.000238438,0,0,0.01808,,1,1.33336e-05,0,1.62258e-06,17.3695,0.01808,0,0.01808,0,-0.207071,-0.414143,9.15195e-12,7.04268e-12,9.55105e-17,1.02055e-11,1.02053e-11,6.06894e-14,0,0,0,0,0,0.000231607,1.12861,1.12861,-0.00168975,0,0,0.01808,
0.01812,1,1.42478e-05,0,1.62258e-06,41.2415,0.500328,-0.5,0.01812,0,-0.135491,-0.270982,9.3542e-11,1.28025e-10,1.11256e-15,1.4931e-10,1.49307e-10,1.01832e-12,0,0,0,0,0,0.000587659,1.06356,1.06356,0.000285706,0,0,0.01812,,1,1.34298e-05,0,1.62258e-06,20.6697,0.15109,-0.15,0.01812,0,-0.187271,-0.374543,5.10069e-11,4.29416e-11,5.86475e-16,5.72369e-11,5.72341e-11,5.68388e-13,0,0,0,0,0,0.000277592,1.11122,1.11122,0.000233473,0,0,0.01812,,1,1.33304e-05,0,1.62258e-06,17.3588,0.01812,0,0.01812,0,-0.207068,-0.414136,9.09714e-12,7.04478e-12,9.47294e-17,1.02085e-11,1.02084e-11,6.0568e-14,0,0,0,0,0,0.000231411,1.12861,1.12861,-0.00169166,0,0,0.01812,
0.01816,1,1.42479e-05,0,1.62258e-06,41.2413,0.50033,-0.5,0.01816,0,-0.135491,-0.270982,9.35708e-11,1.28027e-10,1.11311e-15,1.49312e-10,1.49308e-10,1.01684e-12,0,0,0,0,0,0.00058766,1.06355,1.06355,0.000279627,0,0,0.01816,,1,1.34294e-05,0,1.62258e-06,20.6681,0.151095,-0.15,0.01816,0,-0.187271,-0.374543,5.09666e-11,4.29434e-11,5.85822e-16,5.72382e-11,5.72354e-11,5.66445e-13,0,0,0,0,0,0.000277561,1.11122,1.11122,0.000228508,0,0,0.01816,,1,1.33273e-05,0,1.62258e-06,17.3481,0.01816,0,0.01816,0,-0.207064,-0.414129,9.04234e-12,7.04688e-12,9.39483e-17,1.02116e-11,1.02114e-11,6.04465e-14,0,0,0,0,0,0.000231214,1.12862,1.12862,-0.00169357,0,0,0.01816,
0.0182,1,1.4248e-05,0,1.62258e-06,41.241,0.500331,-0.5,0.0182,0,-0.135491,-0.270982,9.35995e-11,1.28029e-10,1.11365e-15,1.49313e-10,1.4931e-10,1.01537e-12,0,0,0,0,0,0.000587662,1.06355,1.06355,0.000273548,0,0,0.0182,,1,1.3429e-05,0,1.62258e-06,20.6664,0.1511,-0.15,0.0182,0,-0.187271,-0.374543,5.09263e-11,4.29452e-11,5.85169e-16,5.72395e-11,5.72368e-11,5.645e-13,0,0,0,0,0,0.00027753,1.11122,1.11122,0.000223544,0,0,0.0182,,1,1.33242e-05,0,1.62258e-06,17.3373,0.0182,0,0.0182,0,-0.207061,-0.414122,8.98754e-12,7.04898e-12,9.31671e-17,1.02146e-11,1.02144e-11,6.0325e-14,0,0,0,0,0,0.000231017,1.12862,1.12862,-0.00169548,0,0,0.0182,
0.01824,1,1.42481e-05,0,1.62258e-06,41.2408,0.500333,-0.5,0.01824,0,-0.135491,-0.270982,9.36283e-11,1.28031e-10,1.1142e-15,1.49315e-10,1.49311e-10,1.0139e-12,0,0,0,0,0,0.000587663,1.06355,1.06355,0.00026747,0,0,0.01824,,1,1.34286e-05,0,1.62258e-06,20.6647,0.151105,-0.15,0.01824,0,-0.187271,-0.374543,5.08859e-11,4.2947e-11,5.84516e-16,5.72408e-11,5.72381e-11,5.62557e-13,0,0,0,0,0,0.000277499,1.11122,1.11122,0.000218579,0,0,0.01824,,1,1.33211e-05,0,1.62258e-06,17.3266,0.01824,0,0.01824,0,-0.207057,-0.414114,8.93275e-12,7.05109e-12,9.2386e-17,1.02176e-11,1.02174e-11,6.02035e-14,0,0,0,0,0,0.00023082,1.12863,1.12862,-0.00169739,0,0,0.01824,
0.01828,1,1.42482e-05,0,1.62258e-06,41.2406,0.500334,-0.5,0.01828,0,-0.135491,-0.270982,9.3657e-11,1.28034e-10,1.11474e-15,1.49316e-10,1.49313e-10,1.01242e-12,0,0,0,0,0,0.000587664,1.06355,1.06355,0.000261391,0,0,0.01828,,1,1.34282e-05,0,1.62258e-06,20.6631,0.15111,-0.15,0.01828,0,-0.187271,-0.374542,5.08456e-11,4.29489e-11,5.83863e-16,5.72421e-11,5.72394e-11,5.60613e-13,0,0,0,0,0,0.000277468,1.11122,1.11122,0.000213615,0,0,0.01828,,1,1.33179e-05,0,1.62258e-06,17.3159,0.01828,0,0.01828,0,-0.207054,-0.414107,8.87794e-12,7.05319e-12,9.16049e-17,1.02206e-11,1.02205e-11,6.0082e-14,0,0,0,0,0,0.000230623,1.12863,1.12863,-0.0016993,0,0,0.01828,
0.01832,1,1.42483e-05,0,1.62258e-06,41.2404,0.500336,-0.5,0.01832,0,-0.135491,-0.270982,9.36858e-11,1.28036e-10,1.11529e-15,1.49318e-10,1.49314e-10,1.01095e-12,0,0,0,0,0,0.000587665,1.06355,1.06355,0.000255312,0,0,0.01832,,1,1.34278e-05,0,1.62258e-06,20.6614,0.151115,-0.15,0.01832,0,-0.187271,-0.374542,5.08052e-11,4.29507e-11,5.8321e-16,5.72434e-11,5.72407e-11,5.58669e-13,0,0,0,0,0,0.000277437,1.11122,1.11122,0.00020865,0,0,0.01832,,1,1.33148e-05,0,1.62258e-06,17.3051,0.01832,0,0.01832,0,-0.20705,-0.4141,8.82314e-12,7.05529e-12,9.08238e-17,1.02237e-11,1.02235e-11,5.99605e-14,0,0,0,0,0,0.000230427,1.12863,1.12863,-0.00170121,0,0,0.01832,
0.01836,1,1.42484e-05,0,1.62258e-06,41.2402,0.500337,-0.5,0.01836,0,-0.135491,-0.270982,9.37145e-11,1.28038e-10,1.11584e-15,1.49319e-10,1.49316e-10,1.00948e-12,0,0,0,0,0,0.000587667,1.06355,1.06355,0.000249233,0,0,0.01836,,1,1.34273e-05,0,1.62258e-06,20.6597,0.151119,-0.15,0.01836,0,-0.187271,-0.374542,5.07649e-11,4.29525e-11,5.82557e-16,5.72447e-11,5.7242e-11,5.56725e-13,0,0,0,0,0,0.000277406,1.11122,1.11122,0.000203686,0,0,0.01836,,1,1.33117e-05,0,1.62258e-06,17.2944,0.01836,0,0.01836,0,-0.207047,-0.414093,8.76834e-12,7.05739e-12,9.00426e-17,1.02267e-11,1.02265e-11,5.9839e-14,0,0,0,0,0,0.00023023,1.12864,1.12864,-0.00170312,0,0,0.01836,
0.0184,1,1.42485e-05,0,1.62258e-06,41.24,0.500338,-0.5,0.0184,0,-0.135491,-0.270982,9.37433e-11,1.2804e-10,1.11638e-15,1.49321e-10,1.49318e-10,1.008e-12,0,0,0,0,0,0.000587668,1.06355,1.06355,0.000243154,0,0,0.0184,,1,1.34269e-05,0,1.62258e-06,20.658,0.151124,-0.15,0.0184,0,-0.187271,-0.374542,5.07245e-11,4.29543e-11,5.81905e-16,5.7246e-11,5.72434e-11,5.54781e-13,0,0,0,0,0,0.000277375,1.11122,1.11122,0.000198721,0,0,0.0184,,1,1.33085e-05,0,1.62258e-06,17.2837,0.0184,0,0.0184,0,-0.207043,-0.414086,8.71354e-12,7.0595e-12,8.92615e-17,1.02297e-11,1.02295e-11,5.97175e-14,0,0,0,0,0,0.000230033,1.12864,1.12864,-0.00170503,0,0,0.0184,
0.01844,1,1.42486e-05,0,1.62258e-06,41.2397,0.50034,-0.5,0.01844,0,-0.135491,-0.270982,9.3772e-11,1.28042e-10,1.11693e-15,1.49323e-10,1.49319e-10,1.00653e-12,0,0,0,0,0,0.000587669,1.06355,1.06355,0.000237075,0,0,0.01844,,1,1.34265e-05,0,1.62258e-06,20.6564,0.151129,-0.15,0.01844,0,-0.187271,-0.374542,5.06842e-11,4.29561e-11,5.81252e-16,5.72473e-11,5.72447e-11,5.52837e-13,0,0,0,0,0,0.000277344,1.11122,1.11122,0.000193757,0,0,0.01844,,1,1.33054e-05,0,1.62258e-06,17.273,0.01844,0,0.01844,0,-0.207039,-0.414079,8.65874e-12,7.0616e-12,8.84804e-17,1.02327e-11,1.02326e-11,5.95961e-14,0,0,0,0,0,0.000229836,1.12865,1.12864,-0.00170694,0,0,0.01844,
0.01848,1,1.42487e-05,0,1.62258e-06,41.2395,0.500341,-0.5,0.01848,0,-0.135491,-0.270982,9.38008e-11,1.28044e-10,1.11747e-15,1.49324e-10,1.49321e-10,1.00506e-12,0,0,0,0,0,0.00058767,1.06355,1.06355,0.000230996,0,0,0.01848,,1,1.34261e-05,0,1.62258e-06,20.6547,0.151134,-0.15,0.01848,0,-0.187271,-0.374542,5.06438e-11,4.29579e-11,5.80599e-16,5.72486e-11,5.7246e-11,5.50893e-13,0,0,0,0,0,0.000277313,1.11122,1.11122,0.000188792,0,0,0.01848,,1,1.33023e-05,0,1.62258e-06,17.2622,0.01848,0,0.01848,0,-0.207036,-0.414072,8.60394e-12,7.0637e-12,8.76993e-17,1.02358e-11,1.02356e-11,5.94746e-14,0,0,0,0,0,0.000229639,1.12865,1.12865,-0.00170885,0,0,0.01848,
0.01852,1,1.42488e-05,0,1.62258e-06,41.2393,0.500343,-0.5,0.01852,0,-0.135491,-0.270982,9.38295e-11,1.28046e-10,1.11802e-15,1.49326e-10,1.49322e-10,1.00359e-12,0,0,0,0,0,0.000587672,1.06355,1.06355,0.000224917,0,0,0.01852,,1,1.34257e-05,0,1.62258e-06,20.653,0.151139,-0.15,0.01852,0,-0.187271,-0.374542,5.06035e-11,4.29597e-11,5.79946e-16,5.72499e-11,5.72473e-11,5.48949e-13,0,0,0,0,0,0.000277282,1.11122,1.11122,0.000183828,0,0,0.01852,,1,1.32992e-05,0,1.62258e-06,17.2515,0.01852,0,0.01852,0,-0.207032,-0.414065,8.54914e-12,7.0658e-12,8.69181e-17,1.02388e-11,1.02386e-11,5.93531e-14,0,0,0,0,0,0.000229443,1.12865,1.12865,-0.00171076,0,0,0.01852,
0.01856,1,1.4249e-05,0,1.62258e-06,41.2391,0.500344,-0.5,0.01856,0,-0.135491,-0.270982,9.38583e-11,1.28049e-10,1.11856e-15,1.49327e-10,1.49324e-10,1.00211e-12,0,0,0,0,0,0.000587673,1.06354,1.06354,0.000218838,0,0,0.01856,,1,1.34253e-05,0,1.62258e-06,20.6514,0.151144,-0.15,0.01856,0,-0.187271,-0.374542,5.05631e-11,4.29615e-11,5.79293e-16,5.72512e-11,5.72486e-11,5.47005e-13,0,0,0,0,0,0.000277251,1.11122,1.11122,0.000178863,0,0,0.01856,,1,1.3296e-05,0,1.62258e-06,17.2408,0.01856,0,0.01856,0,-0.207029,-0.414057,8.49434e-12,7.06791e-12,8.6137e-17,1.02418e-11,1.02416e-11,5.92316e-14,0,0,0,0,0,0.000229246,1.12866,1.12866,-0.00171268,0,0,0.01856,
0.0186,1,1.42491e-05,0,1.62258e-06,41.2389,0.500346,-0.5,0.0186,0,-0.135491,-0.270982,9.3887e-11,1.28051e-10,1.11911e-15,1.49329e-10,1.49325e-10,1.00064e-12,0,0,0,0,0,0.000587674,1.06354,1.06354,0.000212759,0,0,0.0186,,1,1.34249e-05,0,1.62258e-06,20.6497,0.151149,-0.15,0.0186,0,-0.187271,-0.374542,5.05228e-11,4.29633e-11,5.7864e-16,5.72525e-11,5.72499e-11,5.45061e-13,0,0,0,0,0,0.00027722,1.11122,1.11122,0.000173898,0,0,0.0186,,1,1.32929e-05,0,1.62258e-06,17.23,0.0186,0,0.0186,0,-0.207025,-0.41405,8.43954e-12,7.07001e-12,8.53559e-17,1.02448e-11,1.02447e-11,5.91101e-14,0,0,0,0,0,0.000229049,1.12866,1.12866,-0.00171459,0,0,0.0186,
0.01864,1,1.42492e-05,0,1.62258e-06,41.2387,0.500347,-0.5,0.01864,0,-0.135491,-0.270982,9.39158e-11,1.28053e-10,1.11965e-15,1.4933e-10,1.49327e-10,9.99166e-13,0,0,0,0,0,0.000587675,1.06354,1.06354,0.00020668,0,0,0.01864,,1,1.34244e-05,0,1.62258e-06,20.648,0.151154,-0.15,0.01864,0,-0.187271,-0.374542,5.04825e-11,4.29651e-11,5.77987e-16,5.72538e-11,5.72513e-11,5.43117e-13,0,0,0,0,0,0.000277189,1.11122,1.11122,0.000168934,0,0,0.01864,,1,1.32898e-05,0,1.62258e-06,17.2193,0.01864,0,0.01864,0,-0.207022,-0.414043,8.38474e-12,7.07211e-12,8.45747e-17,1.02478e-11,1.02477e-11,5.89886e-14,0,0,0,0,0,0.000228852,1.12867,1.12866,-0.0017165,0,0,0.01864,
0.01868,1,1.42493e-05,0,1.62258e-06,41.2384,0.500349,-0.5,0.01868,0,-0.135491,-0.270982,9.39445e-11,1.28055e-10,1.1202e-15,1.49332e-10,1.49328e-10,9.97693e-13,0,0,0,0,0,0.000587677,1.06354,1.06354,0.000200601,0,0,0.01868,,1,1.3424e-05,0,1.62258e-06,20.6463,0.151159,-0.15,0.01868,0,-0.187271,-0.374542,5.04421e-11,4.29669e-11,5.77334e-16,5.72551e-11,5.72526e-11,5.41173e-13,0,0,0,0,0,0.000277158,1.11122,1.11122,0.000163969,0,0,0.01868,,1,1.32866e-05,0,1.62258e-06,17.2086,0.01868,0,0.01868,0,-0.207018,-0.414036,8.32994e-12,7.07421e-12,8.37936e-17,1.02509e-11,1.02507e-11,5.88671e-14,0,0,0,0,0,0.000228655,1.12867,1.12867,-0.00171841,0,0,0.01868,
